"species","D","shift_p_D_NA","shift_p_E_NA","shift_p_S_NA","shift_p_U_NA","shift_p_D_A","shift_p_E_A","shift_p_S_A","shift_p_U_A","cons_p_D_NA","cons_p_E_NA","cons_p_S_NA","cons_p_U_NA","cons_p_D_A","cons_p_E_A","cons_p_S_A","cons_p_U_A","nS_NA","nE_NA","nU_NA","nS_A","nE_A","nU_A","n_centroid_hist_X","n_centroid_hist_Y","n_centroid_rec_X","n_centroid_rec_Y","n_centroids_dist","niche_stability_std","niche_unfilling_std","niche_expansion_std","niche_abandonment_std","niche_pioneering_std"
"Accipiter cooperii",0.671501016719547,0.988011988011988,0.914085914085914,0.914085914085914,0.998001998001998,0.991008991008991,0.946053946053946,0.946053946053946,0.995004995004995,0.002997002997003,0.0689310689310689,0.0689310689310689,0.001998001998002,0.00899100899100899,0.043956043956044,0.043956043956044,0.003996003996004,0.921038894946952,0.0789611050530476,0.0248657673633088,0.928424878283736,0.0715751217162642,0.0248657673633088,-0.224068191387438,0.402635208902501,-0.814006850339813,0.544544338923179,0.606766695287202,0.899903452109865,0.0229473944618857,0.0693763174859316,0,0.00777283594231729
"Accipiter striatus",0.23132707983667,0.668331668331668,0.572427572427572,0.572427572427572,0.692307692307692,0.684315684315684,0.626373626373626,0.626373626373626,0.764235764235764,0.343656343656344,0.437562437562438,0.437562437562438,0.314685314685315,0.347652347652348,0.417582417582418,0.417582417582418,0.265734265734266,0.839121168425733,0.160878831574267,0.467066934297495,0.854385828812029,0.145614171187971,0.439991860062204,1.75975461953158,0.059851465737146,-0.291392452004099,1.63299301301444,2.58495234711191,0.483528305508954,0.379902546697342,0.082408405053381,0.0438656482868265,0.0102950944534966
"Actitis macularius",0.635047010330638,0.996003996003996,0.861138861138861,0.861138861138861,0.992007992007992,0.997002997002997,0.974025974025974,0.974025974025974,1,0.010989010989011,0.130869130869131,0.130869130869131,0.010989010989011,0.00799200799200799,0.021978021978022,0.021978021978022,0.000999000999000999,0.978081616462036,0.021918383537964,0.0695250965480528,0.988707100923137,0.0112928990768636,0.031548553478118,-0.972053362220271,0.27095360932464,-0.408328452522463,-0.895577974995904,1.29560090731336,0.91146936551483,0.029692288782142,0.0104106985241649,0.0384127137310006,0.0100149334478621
"Aix sponsa",0.732912363978591,0.991008991008991,0.843156843156843,0.843156843156843,0.992007992007992,0.99000999000999,0.881118881118881,0.881118881118881,1,0.00999000999000999,0.13986013986014,0.13986013986014,0.00599400599400599,0.00699300699300699,0.0919080919080919,0.0919080919080919,0.000999000999000999,0.901255773277211,0.0987442267227896,0.0168183746382619,0.9179105284295,0.0820894715705003,0.01456955702273,0.991215890715528,0.291450874297562,0.30200859106071,0.873941821755413,0.902387059840638,0.887572122503505,0.0131227249399059,0.079376283701289,0.00206014675915483,0.0178687220961454
"Ammodramus savannarum",0.740862603186293,0.975024975024975,0.585414585414585,0.585414585414585,0.927072927072927,0.977022977022977,0.619380619380619,0.619380619380619,0.96003996003996,0.027972027972028,0.445554445554446,0.445554445554446,0.0649350649350649,0.031968031968032,0.373626373626374,0.373626373626374,0.0749250749250749,0.922175864587545,0.0778241354124553,0.0271312159217319,0.931606076338753,0.068393923661247,0.0260477508415553,0.964090122877598,0.30135649784099,-0.503063838384001,0.186523405775131,1.4716410517103,0.899054432636327,0.0240446550378027,0.0660041425177175,0.00102803753538603,0.00986873227276702
"Anas platyrhynchos",0.787247376621889,0.999000999000999,0.713286713286713,0.713286713286713,0.999000999000999,1,0.87012987012987,0.87012987012987,1,0.000999000999000999,0.300699300699301,0.300699300699301,0.002997002997003,0.003996003996004,0.116883116883117,0.116883116883117,0.000999000999000999,0.956387427406566,0.0436125725934337,0.0264767315404823,0.971074140454114,0.0289258595458863,0.0240579704964184,1.72469485808731,0.516332540004392,0.700216082299137,0.837641517709126,1.07368348277977,0.932141775479937,0.0229782493785847,0.0277661621817844,0.00237303738223818,0.0147407755774559
"Antrostomus carolinensis",0.662619698504483,0.973026973026973,0.952047952047952,0.952047952047952,0.937062937062937,0.96003996003996,0.947052947052947,0.947052947052947,0.906093906093906,0.03996003996004,0.0709290709290709,0.0709290709290709,0.0779220779220779,0.036963036963037,0.040959040959041,0.040959040959041,0.0799200799200799,0.884160570792862,0.115839429207138,0.0651396918676478,0.908396123503539,0.0916038764964612,0.0651396918676478,-1.34955913499554,0.717016342904597,-3.36124908940924,-0.0527336965331485,2.15392933865144,0.83285110548555,0.0580318405980265,0.0839858161355775,0,0.0251312377808456
"Antrostomus vociferus",0.431949673218825,0.791208791208791,0.594405594405594,0.594405594405594,0.728271728271728,0.837162837162837,0.9000999000999,0.9000999000999,0.789210789210789,0.167832167832168,0.376623376623377,0.376623376623377,0.23976023976024,0.17982017982018,0.108891108891109,0.108891108891109,0.226773226773227,0.826980266996653,0.173019733003347,0.216360751077141,0.920703757397491,0.0792962426025087,0.215014812618877,-0.0564310815064334,0.303108997793312,-2.58420598194054,-0.910969929897555,2.80421710820109,0.67325736905668,0.184411514228633,0.0579847526869566,0.00147308794966206,0.0828732760780685
"Aphelocoma californica",0.726326311269237,0.961038961038961,0.869130869130869,0.869130869130869,0.895104895104895,0.97002997002997,0.884115884115884,0.884115884115884,0.922077922077922,0.030969030969031,0.123876123876124,0.123876123876124,0.0879120879120879,0.037962037962038,0.147852147852148,0.147852147852148,0.0999000999000999,0.83309175557099,0.16690824442901,0.197435123028909,0.83309175557099,0.16690824442901,0.184639832708388,0.356245640149759,-1.40735740054086,1.74503470842522,-0.817904702590839,1.50870459642767,0.691394071255604,0.15656747873305,0.138519400618489,0.0135190493928565,0
"Archilochus alexandri",0.594322044262435,0.987012987012987,0.968031968031968,0.968031968031968,0.989010989010989,0.994005994005994,0.984015984015984,0.984015984015984,0.996003996003996,0.010989010989011,0.024975024975025,0.024975024975025,0.003996003996004,0.012987012987013,0.026973026973027,0.026973026973027,0.00799200799200799,0.720032587423781,0.279967412576219,0.18271090613871,0.722210083561613,0.277789916438387,0.18271090613871,0.628457450333842,-1.53841228209573,1.53896894805857,-1.88561057429956,0.974462847725959,0.620199929729021,0.138650193669641,0.238552867892519,0,0.00259700870881913
